Sentence,Entity
"Und da wiederum sei das Argument gekommen, wir wollen jetzt auch nicht das Finanzministerium überholen mit so einer Bundeszahlplattform, denn das haben wir ja in der vergangenen Woche ausführlich diskutiert, das Bundesfinanzministerium sagt, wir brauchen über ein Jahr Zeit, bis wir unsere Direktzadungsplattform eingerichtet haben, dauert bis 2024. Wenn natürlich jetzt ein zweites FDP geführtes Haus, mal eben kurz vorgemacht, hätte wie es easy PC geht, dann hätte Herr Lindner so ein bisschen doof dargestanden.",FDP
"Und die Ampel und das Familienmist her, mal sich auf die Fahre geschrieben, wir wollen das A aufbessern und wir wollen es vor allen Dingen auf einer Plattform zentral zusammenfassen.",Ampel
"Die AfD, das unser letztes Thema für heute hat einen Sieg von den Bundesverfassungsgericht, Errungen, Inzachen, Finanzierung, Partei, Naherstiftung.",AfD
"Also da gibt sie Friedrich Ebert Stiftung von der SPD, da gibt sie Konrad-Adener Stiftung von der CDU, da gibt es die Heinrich Bölstiftung von den Grünen.",CDU
"Also da gibt sie Friedrich Ebert Stiftung von der SPD, da gibt sie Konrad-Adener Stiftung von der CDU, da gibt es die Heinrich Bölstiftung von den Grünen.",SPD
"Also da gibt sie Friedrich Ebert Stiftung von der SPD, da gibt sie Konrad-Adener Stiftung von der CDU, da gibt es die Heinrich Bölstiftung von den Grünen.",Grüne
"Die Friedrich Nahman Stiftung von der FDP, die Hans-Seidelsstiftung von der CSU und die Rosa-Luxenburg-Stiftung von den LINKEN.",FDP
"Die Friedrich Nahman Stiftung von der FDP, die Hans-Seidelsstiftung von der CSU und die Rosa-Luxenburg-Stiftung von den LINKEN.",CSU
"Und nun eben als New-Kamer in dieser Stiftung-Szener, vor Aufseiten der AfD, die DDS-Darius-Erasmus-Stiftung kurz DES.",AfD
"Das war für die AfD im Jahr 2019 noch nicht der Fall, um das ist jetzt hier gegenwürde Bundesverfassungsgericht und es werden nur die Dauerhaft ins Gewicht fallen den politischen Grundströmungen berücksichtigt.",AfD
"Alle Parteien am Stiftung bekommen Geld nur die AfD nahe, die DS bekommt nichts.",AfD
"Und dagegen hat die AfD nun vor der Bundesverfassungsgericht geklärt und, wie gesagt, jedenfalls mal einen Zwischenerfolg eingefahren, ob sie unter dem Strich auch wirklich mehr Kohlekriegen, zum Glück das Obtidee, das Kohlekrieg, das ist damit allerdings noch lange nicht raus.",AfD
"Ja, denn das Urteil sagt, dass der Alast des Haushaltsgesetzes 2019 mit der Förderung aller eben außer der AfD nahe Parteistiftung dieser Alast des Haushaltsgesetzes verletzte die AfD in ihrem Recht auf Schansengleichheit im politischen Wettbewerb.",AfD
"Also die AfD nahe, die Siderius Erasmusstiftung bekommt jetzt zwar nicht nachträglich Geld.",AfD
Das hatte die AfD beantragt.,AfD
"Aber wie gesagt, das bedeutet noch lange nicht, dass die Idee es in Zukunft auch gefördert wird, denn grundsätzlich mal kann dieses Gesetz natürlich auch dazu führen, dass die AfD nahe Stiftung weiterhin kein Geld bekommt.",AfD
"Da ist nur die Frage, wie kann man ein solches Kriterium formulieren, dass die AfD Stiftung nicht gefördert?",AfD
"Also, die AfD nahe DS fristen natürlich schon keine und versucht irgendwie so zu tun.",AfD
"Weiß ich noch, es war 2018, da hat irgendwie mehr fachsicht geweigert, der AfD oder der NPD weiß nicht mehr eine Stadthalte zu vermieten.",AfD
"Da geht es darum, dass man sich ausgehend die AfD wieder vor das Bundesverfassungsgericht ziehen kann.",AfD
In der letzten Woche haben wir Berichtet vom Besuch von Bundeskanzler Olaf Scholz in Moskoyer von seiner ausführlichen Pressekonferenz mit Putin.,Olaf Scholz
"Also insbesondere im Verhältnis zwischen Russland und der Ukraine ist das Verhalten der Wermacht und des dritten Reichs aus meiner Sicht überhaupt kein Argument, denn du hast es gesagt, die Wermacht hat ja eben die Sowierte-Union überfallen, nicht Russland.",Union
"Ja, das muss man sehen, also, bisschen was die Sowierten-Union ist ja angegriffen worden hat sich dann verteidigt.",Union
Nord Stream 2 ist gestoppt Olaf Scholz von der SPD-Stoppte.,SPD
Nord Stream 2 ist gestoppt Olaf Scholz von der SPD-Stoppte.,Olaf Scholz
"Und so hat das Kabinett der Koalitionsausschuss glaube ich, war es diese Woche der Ampel in Berlin ein sofortpaket beschlossen, mit dem Menschen hierzu lande entlastet werden sollen und vor diesen steigenden Energiekosten vor allem geschützt werden sollen und von ihnen mindestens zum Teil entlastet werden sollen.",Ampel
"Der nächste Schritt sind jetzt die parlamentarischen Beratungen, aber auf der anderen Seite scheint sich die Ampel hier ja doch relativ einig zu sein.",Ampel
"Ja, dann gibt es noch einen Corona-Zuschuss, also erwachsene Beziehende von Existenz, sichern den Leistungen, zum Beispiel H4, bekommen einmalig 100 Euro, ja Gold nach Handschlag, betrifft also vor allem Grundsicherung und arbeitslosen GL2, dann soll es eine Unterstützung für Kinder geben, ein sofortzuschlag für von Armut betroffene Kinder zum ersten Juli, 20 Euro im Monat bis zur Einführung der Kindergrundsicherung und vielleicht der Prominenteste beschluss dieser Woche der Mindestlohn, soll erhöht werden, das ist ja ein Wahlversprechen gewesen von Olaf Scholz und der SPD auf 12 Euro pro Stunde mindestens, fragt sich wann, ja, da heißt es zur Schulden der Erklärung der Ampel-Zitat, der Bundestag wird ein entsprechendes Gesetz zügig beschließen.",Ampel
"Ja, dann gibt es noch einen Corona-Zuschuss, also erwachsene Beziehende von Existenz, sichern den Leistungen, zum Beispiel H4, bekommen einmalig 100 Euro, ja Gold nach Handschlag, betrifft also vor allem Grundsicherung und arbeitslosen GL2, dann soll es eine Unterstützung für Kinder geben, ein sofortzuschlag für von Armut betroffene Kinder zum ersten Juli, 20 Euro im Monat bis zur Einführung der Kindergrundsicherung und vielleicht der Prominenteste beschluss dieser Woche der Mindestlohn, soll erhöht werden, das ist ja ein Wahlversprechen gewesen von Olaf Scholz und der SPD auf 12 Euro pro Stunde mindestens, fragt sich wann, ja, da heißt es zur Schulden der Erklärung der Ampel-Zitat, der Bundestag wird ein entsprechendes Gesetz zügig beschließen.",SPD
"Ja, dann gibt es noch einen Corona-Zuschuss, also erwachsene Beziehende von Existenz, sichern den Leistungen, zum Beispiel H4, bekommen einmalig 100 Euro, ja Gold nach Handschlag, betrifft also vor allem Grundsicherung und arbeitslosen GL2, dann soll es eine Unterstützung für Kinder geben, ein sofortzuschlag für von Armut betroffene Kinder zum ersten Juli, 20 Euro im Monat bis zur Einführung der Kindergrundsicherung und vielleicht der Prominenteste beschluss dieser Woche der Mindestlohn, soll erhöht werden, das ist ja ein Wahlversprechen gewesen von Olaf Scholz und der SPD auf 12 Euro pro Stunde mindestens, fragt sich wann, ja, da heißt es zur Schulden der Erklärung der Ampel-Zitat, der Bundestag wird ein entsprechendes Gesetz zügig beschließen.",Olaf Scholz
"Die Linke sagt, das ist zu wenig, davon profitieren zu wenig Menschen von diesem Heizkosten-Zuschuss, verbraucherschützer sagen, nicht nur zu wenig Menschen, sondern die kriegen auch noch zu wenig, also verbraucherschützer argumentieren.",Die Linke
"Was nicht kommt, ist ein Vorschlag der Union, Mehrwertsteuer, Rundersetzten auf Stromgras und Fernwärme.",Union
"Also macht die Ampel ja zum Teil jetzt auch so mit so einem Kinder sofort zu schlag und diesem Heizkosten-Zuschuster fließen ja direkt Euros an die Leute, die es dann vielleicht auch brauchen.",Ampel
"Die Ampel will das ja auch, die hat das in ihren Koalationsvertrag reingeschrieben, da steht drin, wollen sozialen Kompensationsmechanismus auf Deutsch Klimagelt.",Ampel
Christian Lindner von der FDP hat im Mittwoch jetzt auch nochmal gesagt im Bundestag Klimagelt soll noch in dieser Legislaturperiode kommen.,FDP
Christian Lindner von der FDP hat im Mittwoch jetzt auch nochmal gesagt im Bundestag Klimagelt soll noch in dieser Legislaturperiode kommen.,Christian Lindner
"Das ist eine Frage, die bisher unbeantwortet ist und die in der Koalition in der Ampel diskutiert wird.",Ampel
"Ja, das ist also der Vorwurf, den Immanuel Macron gegenbei den Bundeskanzler Olaf Scholz ins Besondere erhoben hat, gegenüber dessen Europa-Politik und Philipp.",Olaf Scholz
"Das gab es dann, das fand Olaf Scholz und die Deutschland natürlich überhaupt nicht toll, weil die natürlich mehr Quellen für Gas haben wollen.",Olaf Scholz
Es ist aber auf der anderen Seite für praktisch alle Partnerstaaten in der Europäischen Union durchaus ein Problem.,Union
"Ja, das ist ja das und das dieses viele zerschlagende Porzellan auf dem diplomatischen Paket das verweist, einfach auf die zentrale Schwäche von Olaf Scholz, Kommunikation.",Olaf Scholz
"Ja, es ist kindisch, Olaf Scholz jetzt in Paris ein paar Minuten warten zu lassen, nur um irgendwie deutlich zu machen.",Olaf Scholz
"Das finde ich einen richtigen politischen Fail, ein richtiges politisches Versagen von Olaf Scholz.",Olaf Scholz
"Und nach dem Angela Merkel dann hier amtier freiwillig abgegeben hat, hat Macron, sie wirklich in rühren, daweise verabschiedet ihr gedankt für ihren Einsatz in Europa, dass sie also quasi die europäische Union in schwierigen Zeiten zusammengehalten habe.",Union
"Ja, Fedektor hast du es gesagt, die Achse Berlin-Pallinger gilt ja nicht umsonst quasi als Motor der europäischen Union.",Union
"Also das wäre so mein Appell an Olaf Scholz, das einfach höher zu hängen.",Olaf Scholz
"Und auch an seinen Team, Wolfgang Schmidt, seine Rechtehand hat dann natürlich auch maßgeblichen Einfluss drauf.",Wolfgang Schmidt
"Nun gut, dieses Außenwirtschaftsrecht, weil letztlich der Hebel, mit dem Olaf Scholz hier die anderen Ministerininnen und Druck setzen konnte.",Olaf Scholz
"Und damit hatte Olaf Scholz ein effektives Druckmittel in der Hand, denn hätte das Kabinett keine Entscheidung getroffen, weil das Thema nicht aber Tagesordnung stand.",Olaf Scholz
Und dazu hat Olaf Scholz dieser Tage Folgendes gesagt.,Olaf Scholz
"Also Olaf Scholz berät sich mit seinen Hamburger Parteifreunden von der SPD macht der im Grunde ""Localpolitik"".",SPD
"Also Olaf Scholz berät sich mit seinen Hamburger Parteifreunden von der SPD macht der im Grunde ""Localpolitik"".",Olaf Scholz
"Und das wiederum macht natürlich die Europäische Union, macht Deutschland außen politisch verwundbar.",Union
"Und da schließt sich halt so ein bisschen der Kreis, Olaf Scholz.",Olaf Scholz
Olaf Scholz wirkt auf diesem rot schiegen Paket der Außenpolitik so ein bisschen wie so ein tubsiger Teddy bear.,Olaf Scholz
"Wir kommen zu einem Thema und zwar hat der Justizminister Buschmann von der FDP in dieser Woche, man kann sagen, ein historischem Besitz in Wurf vorgelegt.",FDP
"Hier ist das offensichtlich anders, aber auf der anderen Seite muss man sehen, Grüne und FDP wollen auf gar keinen Fall mehr eine Vorratsstatenspeicherung.",FDP
"Hier ist das offensichtlich anders, aber auf der anderen Seite muss man sehen, Grüne und FDP wollen auf gar keinen Fall mehr eine Vorratsstatenspeicherung.",Grüne
"Und deswegen wird die SPD, die das Innenministerium ja zurzeit führt, das alleine wohl auch nicht durchboxen können.",SPD
Und auch in der SPD hat die Vorratsstatenspeicherung viele Gegner innen.,SPD
Ging mir der Vorratsstatenspeicherung daher dürfte der Vorschlag von Marco Buschmann jedenfalls im Grundsatz vermutlich durchkommen.,Marco Buschmann
"Die Tories allerdings, also die britischen Konservativen stehen weiterhin unter massiven Druck, das muss man einfach sagen, weil sie in Umfragen derzeit fast 40% punkte hinter der Labor-Parte stehen.",Konservative
"Es gibt einen irren Zeitdruck und das ist jetzt nicht mehr zu ändern, das ist einfach so, aber es liegt natürlich daran, dass die Ampel viel zu spät mit diesen Planungen angefangen hat.",Ampel
"Das haben wir schon, ich glaube im Jahr 2018, mit der damaligen Bundesumweltministerin Svenja Schulze von der SPD besprochen.",SPD
"Das haben wir schon, ich glaube im Jahr 2018, mit der damaligen Bundesumweltministerin Svenja Schulze von der SPD besprochen.",Svenja Schulze
"Die Parteinah Stiftung der SPD, die Friedrich Ebert Stiftung, hat studierveröffentlich.",SPD
Die CDU-Narkonrad-Adenauer Stiftung hat eine Veranstaltung organisiert.,CDU
"Die Grünener Heinrich Böll Stiftung hat untersucht, ob die FDP-Narfridrich Nahmann Stiftung hat einen Kursseminar erstellt.",FDP
"Die Grünener Heinrich Böll Stiftung hat untersucht, ob die FDP-Narfridrich Nahmann Stiftung hat einen Kursseminar erstellt.",Grüne
"Die Grünener Heinrich Böll Stiftung hat untersucht, ob die FDP-Narfridrich Nahmann Stiftung hat einen Kursseminar erstellt.",Die Grünen
Und so weiter und so vor CSU-Narhand-Seidel Stiftung gibt es auch noch.,CSU
"Was dann im Ergebnis dazu führt, dass die Konrad-Ardenaustiftung von der CDU 223 Millionen Euro bekommen hat im vergangenen Jahr die Friedrich-Ebert-Stiftung der SPD oder in der Nähe der SPD, 192 Millionen und so weiter und so weiter.",CDU
"Was dann im Ergebnis dazu führt, dass die Konrad-Ardenaustiftung von der CDU 223 Millionen Euro bekommen hat im vergangenen Jahr die Friedrich-Ebert-Stiftung der SPD oder in der Nähe der SPD, 192 Millionen und so weiter und so weiter.",SPD
"Das ist die sogenannte, habt ihr wahrscheinlich noch nicht gehört, desiderios Erasmus Stiftung, kurz DES, die im Umfeld der AfD anzusiedeln ist.",AfD
"Manchmal alle möglichen Sachen unternommen, um zu sagen, ne, ne, also die Parteienanstiftung der Übrigen-Bateien im Bundestag, die kriegen das Geld, aber die Parteienanstiftung der AfD, die kriegt keine Gelder aus dem Steuertopf.",AfD
"Da gegen hat die AfD jetzt organklage beim Bundesverfassungsgericht eingereicht, bis das zum Urteil kommt und wir das kennen dauert es noch, aber es deutet sich jetzt schon an, dass das Bohnenverfassungsgericht diese Klage der AfD sehr ernst nimmt.",AfD
"Also zum Beispiel wirst du an einem Stand, keine Ahnung von der SPD, auch hoffentlich keine Broschüro von der E-Bat-Stiftung finden.",SPD
"Ja, die Stiftung sind zum einen natürlich Trainingslager für Parteienarrucks, zum anderen aber auch Versorgungsanstalten für Altgediehte, Parteikader, weil der CSU-Stiftung sind, also die Gremien natürlich voll von CSU-Mitgliedern.",CSU
"Chef der Handelstiftung ist nämlich Jan Philipp Albrecht, langjähriger Grünen Spitzenmann, einer der Zentralen Figuren hinter der Datenschutzgrundverordnung, damals als er im europäischen Parlament.",Grüne
Wie äußert sich jetzt die AfD und was sagen die Richter und Richterinnen dazu?,AfD
"Und die Vorsitzende, die Siderius Erasmus Stiftung, Erika Steinbach, die sagte also dort, ja, wir sind keine politischen Oynuchen und sind in den allermeisten Themen im Einklang mit der AfD. Die Stiftung können in den gesellschaftlichen Diskurs im Sinne der AfD beleben.",AfD
"Ja, der Verfassungsrichter Peter Müller, seines Zeichens, der langjähriges CDU-Mitglied, auch mal Ministerpräsident für die CDU, der wiederum sagte doch in aller Deutigkeit, wenn ich sie richtig verstehe, verstehen sie sich als Hilfstruppe der AfD. Und als die in den Langenfeldsagtrezitate, mir scheint das Ganze in der Nähe einer Parteienführnation zurück.",CDU
"Ja, der Verfassungsrichter Peter Müller, seines Zeichens, der langjähriges CDU-Mitglied, auch mal Ministerpräsident für die CDU, der wiederum sagte doch in aller Deutigkeit, wenn ich sie richtig verstehe, verstehen sie sich als Hilfstruppe der AfD. Und als die in den Langenfeldsagtrezitate, mir scheint das Ganze in der Nähe einer Parteienführnation zurück.",AfD
Warum bitte soll man das der AfD verweigern können?,AfD
Die AfD sitzt für alle anderen Parteien im Bundestag.,AfD
"Und ich finde, daham die AfD-Lote schon mal ein Punkt.",AfD
"Und deswegen muss man auch sehr genau hinsen, ob es noch einen Grund gibt, zwischen der AfD-Nahnstiftung und den Stiftung der anderen Parteien zu differenzieren oder eben zwischen der AfD und den anderen Parteien.",AfD
"So ein Parteit, die AfD geklagt.",AfD
